date;pH;electrical_conductivity_dS_m;nitrate_input_mg_L;fertilizer_kg_ha;manure_kg_ha;ammonium_mg_L;chloride_mg_L;crop_type;livestock_density_LU_ha;urbanization;soil_type;aquifer_type;permeability_m_day;groundwater_level_cm;precipitation_mm;drought_days;evaporation_mm;nitrate_groundwater_mg_L
21-9-2024;5.77;0.66;26.95;174.71;62.13;5.66;37.12;grass;0.85;medium;loess;unconfined;1.69;124.0;98.9;6;78.78;6.52
22-7-2021;6.54;0.93;28.93;217.27;168.88;3.21;20.63;maize;2.3;low;peat;unconfined;9.83;122.67;119.44;21;52.91;16.5
6-5-2023;5.98;1.32;32.67;107.13;58.41;3.73;44.82;grass;0.48;low;sand;unconfined;8.64;159.09;96.7;57;69.28;7.66
22-11-2022;5.91;1.0;16.6;114.03;115.35;1.99;42.25;potatoes;2.22;low;loess;unconfined;7.69;150.92;95.09;37;64.91;8.9
30-3-2021;6.44;1.26;53.56;208.02;162.38;5.13;24.31;wheat;4.62;low;loess;unconfined;4.38;132.6;84.87;27;54.95;18.21
3-9-2022;6.33;1.44;38.95;132.29;52.14;4.27;9.81;grass;3.47;medium;sand;unconfined;6.2;76.06;96.95;47;51.81;12.01
24-7-2020;5.21;0.82;33.83;100.9;123.8;6.07;74.33;potatoes;4.92;medium;clay;confined;2.73;72.66;60.71;50;76.22;17.66
23-12-2024;6.74;0.94;17.79;194.11;60.29;6.39;79.83;wheat;2.24;low;sand;confined;0.51;68.69;36.78;58;68.36;8.77
8-10-2021;6.69;1.65;16.79;178.84;193.13;4.33;37.96;maize;4.45;medium;sand;confined;3.96;83.71;70.47;35;77.38;11.97
22-9-2024;5.69;1.43;78.72;154.72;24.35;5.56;44.15;grass;4.56;low;loess;unconfined;8.92;86.82;97.38;13;59.22;12.24
30-11-2021;6.2;0.5;27.45;206.23;39.31;4.57;66.16;potatoes;0.45;low;sand;confined;5.05;124.42;44.77;28;61.06;20.71
21-9-2023;6.25;1.12;52.21;209.78;55.14;2.77;66.47;grass;4.9;medium;clay;unconfined;0.11;69.0;74.06;51;71.59;15.58
4-6-2022;6.13;1.0;43.25;145.86;56.43;3.4;85.58;sugar beet;4.46;low;loess;unconfined;1.01;106.31;62.59;53;80.35;11.78
21-10-2022;5.72;1.25;0.0;248.72;120.83;0.46;62.43;grass;3.13;low;peat;unconfined;7.54;145.52;70.97;17;70.82;29.59
25-9-2020;5.66;0.78;75.85;229.17;171.99;4.21;29.49;wheat;2.68;medium;loess;confined;7.27;177.65;70.25;30;63.31;21.18
21-11-2020;5.99;0.75;53.68;50.79;146.21;3.81;65.82;sugar beet;1.93;low;sand;unconfined;4.78;179.73;48.14;47;90.25;7.1
24-6-2020;6.59;0.8;24.65;98.49;109.36;2.81;36.04;wheat;2.93;low;clay;confined;9.55;98.75;89.93;24;58.15;1.08
17-9-2022;6.27;0.83;39.43;37.24;100.38;6.64;48.69;maize;3.68;high;clay;unconfined;6.31;140.0;100.2;29;54.76;18.51
5-11-2024;5.81;1.24;17.02;133.76;75.75;6.05;72.25;sugar beet;3.54;low;loess;unconfined;4.93;133.43;65.72;50;84.17;16.68
28-9-2023;6.39;0.65;76.52;89.44;115.64;6.11;31.89;sugar beet;1.5;high;clay;unconfined;9.73;131.31;38.53;47;97.9;14.52
6-6-2020;4.58;0.81;21.85;109.28;91.65;6.38;48.54;wheat;3.36;low;sand;confined;0.84;100.55;59.16;22;83.66;6.93
26-12-2023;6.57;0.46;29.54;204.53;107.58;5.0;25.48;potatoes;0.02;medium;clay;unconfined;5.53;90.42;103.31;5;61.54;18.91
31-8-2021;5.13;1.3;25.41;62.26;70.36;4.98;30.23;grass;0.85;low;sand;unconfined;8.4;121.27;92.55;52;83.34;6.25
17-4-2021;5.82;1.38;41.61;156.49;51.93;6.66;39.06;maize;0.76;low;peat;unconfined;8.88;88.0;58.16;40;48.32;17.02
16-1-2022;5.44;0.9;67.41;156.18;101.02;6.33;82.6;maize;3.71;high;peat;unconfined;2.89;69.63;115.99;47;49.92;11.17
4-5-2022;5.35;0.91;75.79;145.88;100.13;7.05;50.67;potatoes;4.48;high;sand;confined;8.63;92.0;147.61;30;83.12;17.73
15-12-2020;6.58;1.14;32.02;156.54;76.16;4.91;102.88;wheat;0.43;medium;loess;confined;1.59;116.39;108.19;54;66.1;9.11
6-10-2022;5.77;1.44;47.57;38.39;69.34;3.03;69.1;maize;4.56;medium;sand;confined;7.73;56.17;92.07;23;82.32;6.57
28-5-2024;6.17;1.12;41.64;109.52;122.34;5.47;69.64;grass;1.53;low;sand;unconfined;3.94;81.07;80.91;57;76.86;7.96
13-9-2022;5.98;0.79;20.37;227.15;118.2;3.84;28.12;potatoes;3.11;medium;loess;unconfined;6.63;81.84;118.67;53;69.0;19.21
18-10-2021;6.24;0.51;88.45;90.16;175.06;6.31;46.93;sugar beet;0.82;low;loess;unconfined;5.53;56.6;97.66;32;64.82;12.77
18-3-2020;6.04;0.67;67.26;233.33;155.24;5.58;27.14;grass;2.01;medium;sand;unconfined;3.65;114.71;56.97;30;66.45;30.84
18-12-2023;5.36;1.02;43.78;79.66;52.25;5.1;43.8;wheat;2.31;medium;loess;unconfined;4.99;62.86;70.59;46;72.0;10.09
29-10-2020;6.5;0.8;71.64;73.65;92.37;4.22;40.86;wheat;1.87;medium;sand;confined;7.0;127.83;58.86;51;50.93;8.53
2-1-2023;5.75;1.06;64.24;102.41;45.41;7.0;49.16;potatoes;4.11;low;sand;unconfined;8.27;54.39;66.19;26;79.5;10.4
18-9-2023;5.22;0.83;41.64;206.45;26.43;6.85;66.51;sugar beet;2.92;medium;sand;confined;9.09;124.86;38.9;49;47.54;15.27
14-5-2024;5.79;0.68;46.52;122.69;187.82;3.88;44.76;sugar beet;2.48;low;clay;confined;3.83;107.63;125.3;6;105.4;27.72
16-5-2024;6.75;0.65;70.24;167.27;159.21;2.54;66.87;potatoes;3.92;medium;clay;unconfined;1.14;135.44;90.57;45;86.53;25.67
22-4-2020;6.43;1.47;21.08;153.68;74.81;5.36;20.68;potatoes;3.55;low;sand;unconfined;5.87;107.03;108.04;9;58.8;0.0
18-4-2024;5.83;1.27;73.47;147.28;149.74;7.37;58.97;potatoes;0.52;low;sand;confined;1.93;76.25;68.93;58;92.6;18.09
11-1-2021;5.83;1.52;35.5;213.71;155.67;2.48;41.29;sugar beet;2.59;low;clay;unconfined;8.41;115.29;56.64;4;57.42;13.78
5-11-2020;5.84;1.16;70.49;188.58;23.18;5.94;55.07;wheat;3.99;high;loess;unconfined;8.25;133.87;118.87;29;89.31;8.24
2-12-2023;7.04;0.87;39.9;92.85;134.02;3.36;67.26;wheat;3.19;low;loess;unconfined;3.48;143.15;66.7;47;75.27;23.23
16-3-2022;6.19;1.4;46.75;136.22;80.33;2.97;21.17;grass;3.56;high;clay;unconfined;0.4;91.64;103.03;20;91.1;13.05
16-10-2022;6.22;0.99;39.31;237.17;115.32;6.86;79.38;wheat;2.87;medium;loess;unconfined;5.86;113.87;99.92;28;50.98;16.69
20-6-2023;6.52;1.07;29.36;165.98;220.39;6.3;46.13;potatoes;4.64;medium;sand;confined;9.19;76.27;76.67;24;85.85;27.83
9-4-2024;6.12;0.99;34.6;74.61;163.41;4.7;87.24;grass;2.57;low;clay;unconfined;0.78;60.02;96.58;28;41.78;15.12
30-9-2020;5.87;0.12;67.58;78.15;94.87;6.58;51.42;maize;2.82;low;loess;unconfined;6.6;76.59;68.55;3;68.63;10.87
17-4-2020;5.9;1.48;0.0;194.51;156.87;6.37;76.42;sugar beet;4.4;high;clay;unconfined;9.75;91.03;38.83;58;38.66;16.78
12-10-2021;5.96;1.15;15.22;185.12;23.12;2.03;51.2;grass;3.07;low;clay;confined;7.76;78.67;122.18;50;63.19;20.04
12-11-2020;5.98;1.1;25.49;103.93;120.14;5.17;55.34;maize;2.19;medium;loess;confined;6.18;124.1;46.2;46;69.77;9.0
28-10-2021;6.36;0.98;18.43;187.38;121.1;7.83;52.32;potatoes;1.27;low;sand;unconfined;8.28;99.66;59.77;27;87.85;16.04
6-11-2022;6.03;1.05;70.2;229.97;128.23;5.95;45.61;wheat;4.83;low;peat;unconfined;1.82;80.37;112.04;48;61.46;29.25
22-1-2021;6.37;0.82;65.15;222.89;79.66;-0.23;44.85;wheat;3.86;low;sand;unconfined;8.68;131.43;81.42;29;90.48;15.8
12-11-2024;5.96;1.18;51.84;230.21;115.28;2.86;54.51;grass;0.41;low;sand;unconfined;9.59;113.08;103.34;52;92.41;25.84
8-5-2020;6.04;0.61;27.24;177.77;134.24;6.99;60.97;maize;0.63;low;sand;confined;8.95;111.92;85.57;58;57.27;18.55
20-9-2023;5.0;1.06;66.7;141.12;7.08;3.89;54.67;wheat;1.03;medium;peat;confined;1.09;84.01;84.61;46;93.5;22.63
18-8-2023;6.46;1.17;8.24;129.88;87.35;7.24;60.38;potatoes;1.18;medium;sand;unconfined;1.26;85.78;87.66;30;53.53;0.37
4-4-2024;6.17;0.94;82.84;149.13;63.87;9.09;19.64;maize;3.23;medium;loess;unconfined;9.41;75.23;105.84;13;39.87;11.88
29-1-2020;6.5;1.11;26.31;106.2;126.49;4.52;68.08;maize;2.66;low;loess;confined;5.98;95.62;95.6;10;68.32;7.01
4-5-2023;4.55;0.7;34.76;132.04;155.11;3.76;35.15;wheat;1.18;low;peat;unconfined;2.79;84.38;48.53;2;66.55;11.28
10-5-2024;7.04;0.71;31.41;213.76;75.53;2.99;17.05;grass;0.75;low;sand;unconfined;7.85;84.47;51.64;44;60.73;16.68
14-7-2023;5.93;1.07;18.54;69.55;56.45;6.52;86.95;grass;3.46;low;sand;unconfined;1.47;89.45;120.5;21;57.97;19.48
3-9-2021;6.55;1.2;78.5;72.97;104.69;3.79;78.2;grass;0.26;high;peat;unconfined;2.65;95.8;117.23;39;76.96;8.85
8-1-2022;5.48;0.44;55.78;191.53;53.87;4.2;49.79;wheat;1.1;low;sand;unconfined;7.19;130.83;135.83;14;45.32;13.41
8-9-2024;6.31;1.16;64.31;132.49;90.94;2.78;71.39;sugar beet;1.48;low;loess;confined;0.44;159.11;74.26;33;76.96;22.47
4-2-2024;5.47;0.84;15.53;53.72;86.72;4.13;43.38;potatoes;0.91;low;sand;unconfined;3.44;79.18;62.53;0;67.1;7.94
4-12-2020;5.69;0.94;43.62;146.93;123.2;3.59;40.61;potatoes;2.87;medium;sand;confined;1.36;107.36;121.55;35;51.54;24.67
11-5-2020;6.96;0.6;50.42;139.79;112.61;1.04;38.11;grass;3.59;high;loess;unconfined;3.12;93.07;73.06;47;59.18;13.95
19-6-2023;5.9;0.74;45.42;128.45;106.46;3.32;37.21;grass;2.04;low;sand;unconfined;8.95;94.51;75.14;24;51.51;12.4
27-10-2024;6.11;1.29;16.79;184.29;165.47;6.49;44.82;potatoes;0.83;low;loess;unconfined;5.04;74.6;74.95;59;81.52;21.09
23-7-2023;6.44;1.01;61.51;83.34;110.79;7.7;35.72;wheat;2.01;high;loess;confined;0.93;84.69;114.22;35;63.74;10.61
25-2-2021;6.25;0.89;42.43;150.65;83.29;4.79;-6.97;maize;2.33;low;loess;unconfined;1.88;146.14;90.2;3;49.43;9.71
15-1-2020;6.08;0.97;20.9;139.45;88.19;5.07;46.33;potatoes;4.4;low;clay;confined;7.74;137.29;58.38;36;79.1;11.75
8-10-2022;6.18;1.15;2.89;151.89;69.43;5.57;30.62;potatoes;2.66;medium;clay;confined;1.22;53.07;94.66;17;77.33;5.77
9-7-2020;7.2;1.13;52.13;63.39;59.25;8.93;55.95;maize;0.29;medium;loess;unconfined;4.95;113.5;92.84;1;60.81;10.76
8-3-2023;5.97;0.98;89.01;123.87;44.43;2.98;45.2;maize;4.89;medium;peat;confined;4.29;125.69;141.93;47;80.2;18.22
26-12-2020;6.1;1.33;19.69;150.99;145.37;2.48;62.7;sugar beet;0.94;low;loess;unconfined;2.67;111.62;45.24;17;66.89;21.41
25-8-2023;6.53;1.29;43.41;177.06;71.27;4.9;50.26;potatoes;2.64;low;peat;unconfined;9.32;67.64;94.44;38;82.16;7.18
21-1-2022;6.55;1.12;62.21;242.32;112.64;5.79;24.67;maize;1.71;low;clay;unconfined;1.74;100.66;30.66;11;48.58;31.82
14-8-2022;6.59;1.02;14.61;190.3;88.01;4.93;24.68;potatoes;3.49;medium;sand;unconfined;5.52;115.36;105.74;57;81.31;10.36
12-2-2020;6.32;1.2;30.4;173.06;98.83;2.27;25.18;maize;0.95;low;sand;confined;4.77;134.41;62.95;43;78.95;24.96
20-7-2022;5.43;1.09;22.8;213.57;146.15;6.77;32.72;grass;2.56;low;sand;confined;0.59;53.94;125.58;46;96.81;15.18
15-10-2024;6.82;1.32;59.69;134.81;107.07;4.72;35.95;grass;2.57;low;sand;unconfined;8.31;87.73;77.66;6;67.44;14.38
19-10-2024;5.43;1.27;66.51;227.7;63.09;6.11;68.39;grass;3.26;low;loess;unconfined;4.07;94.83;69.01;31;67.46;25.28
26-6-2024;6.15;0.69;43.18;205.96;77.44;8.11;53.73;potatoes;2.91;medium;peat;unconfined;8.16;75.14;81.94;15;71.31;8.51
16-3-2020;5.62;0.67;23.17;127.71;134.4;2.07;12.78;potatoes;0.63;medium;clay;unconfined;0.4;114.11;76.41;40;75.26;7.21
29-4-2024;5.97;0.79;31.14;246.2;119.33;1.56;32.49;potatoes;3.47;low;clay;unconfined;4.21;87.36;62.8;25;69.66;11.17
31-7-2023;6.16;1.29;27.39;172.35;136.9;6.13;49.27;wheat;2.32;low;sand;confined;6.89;80.16;65.83;24;79.11;21.22
22-3-2022;6.16;0.53;20.45;259.65;90.46;0.93;29.91;grass;0.94;low;clay;unconfined;8.11;86.98;85.74;17;62.0;19.72
8-11-2021;6.21;1.12;37.96;165.16;44.16;4.2;51.62;maize;2.0;low;loess;confined;2.75;43.56;111.32;19;78.4;19.43
22-6-2023;6.81;1.11;51.5;121.9;120.27;3.86;33.22;sugar beet;1.85;low;sand;confined;0.13;39.53;72.78;6;82.6;15.14
22-2-2020;6.23;1.35;49.81;111.62;110.11;5.72;47.32;wheat;2.22;medium;sand;unconfined;4.79;138.32;97.71;45;84.84;7.48
11-1-2021;5.88;1.05;39.84;132.21;111.16;3.67;38.62;potatoes;4.47;low;sand;confined;0.48;114.08;60.01;47;74.06;13.61
15-12-2020;6.48;0.6;41.14;121.44;44.73;5.98;52.24;grass;4.36;medium;peat;unconfined;9.38;142.19;57.66;29;75.34;10.02
22-12-2021;6.59;0.71;38.37;213.57;74.39;2.87;78.82;wheat;0.12;low;clay;confined;2.12;163.93;61.54;35;66.75;12.0
21-11-2022;5.39;0.65;14.06;148.55;62.47;2.52;67.86;grass;2.57;high;sand;confined;6.8;66.99;93.45;49;66.95;11.66
12-1-2024;6.3;0.84;43.2;69.3;115.97;5.04;28.38;maize;0.37;low;peat;confined;5.21;123.6;77.03;50;89.44;12.04
7-3-2022;6.35;0.95;28.33;160.65;117.35;5.21;100.22;sugar beet;0.18;medium;sand;unconfined;6.01;48.0;70.63;21;56.42;15.95
17-10-2023;5.85;0.65;13.05;156.28;98.26;5.59;73.62;wheat;1.06;high;clay;unconfined;9.51;78.35;76.55;35;55.31;15.13
19-9-2023;6.69;1.44;47.41;126.57;138.7;7.96;36.28;sugar beet;4.83;high;peat;unconfined;8.19;107.76;89.1;19;76.3;13.73
2-4-2024;5.92;0.6;27.77;163.38;159.63;7.56;32.67;wheat;4.65;low;sand;unconfined;6.08;128.74;62.52;22;46.34;19.22
1-6-2021;6.06;1.4;44.56;147.79;114.12;5.9;56.81;grass;3.57;medium;loess;unconfined;6.13;105.23;122.26;8;73.82;11.56
17-4-2022;5.91;1.36;56.95;181.69;126.84;6.62;64.09;potatoes;1.54;medium;loess;unconfined;3.25;95.09;76.23;14;64.25;22.74
17-2-2020;6.01;1.27;21.0;178.75;78.34;5.52;85.34;grass;1.06;medium;peat;unconfined;0.25;114.83;61.87;43;59.54;17.15
16-12-2020;5.45;0.79;41.84;168.25;70.98;7.36;60.17;potatoes;0.86;low;loess;unconfined;2.21;96.32;61.52;22;90.37;22.25
27-5-2022;5.28;1.1;3.79;85.06;140.39;5.73;36.73;potatoes;0.11;high;peat;confined;3.34;99.36;70.69;59;70.89;12.63
4-12-2022;6.8;0.62;70.65;255.95;65.01;3.9;39.85;potatoes;2.2;low;sand;unconfined;3.34;98.49;78.36;56;40.75;24.1
31-10-2024;5.58;1.27;12.82;72.2;127.88;3.5;62.53;grass;3.03;medium;loess;unconfined;4.3;136.09;89.18;15;50.13;15.05
29-3-2024;5.5;0.98;29.7;143.56;168.78;7.3;23.19;grass;2.97;low;peat;unconfined;2.38;141.08;106.73;5;84.9;14.49
9-5-2020;4.92;0.88;66.77;95.28;126.14;4.63;79.89;sugar beet;3.51;low;clay;confined;7.72;99.75;49.09;0;65.49;7.77
31-7-2020;5.68;0.63;35.31;169.82;96.76;8.83;39.11;wheat;2.55;low;peat;unconfined;1.97;87.34;123.87;4;97.83;18.93
25-1-2020;5.34;0.26;16.05;156.92;46.39;2.79;69.19;potatoes;2.67;low;peat;confined;8.04;57.87;54.54;13;54.57;4.83
1-12-2022;6.82;0.69;54.26;141.56;106.53;7.5;73.99;maize;4.8;low;clay;confined;5.66;112.09;68.22;13;85.9;20.55
13-11-2020;6.5;1.33;53.81;225.89;140.36;4.15;111.1;maize;2.82;low;clay;unconfined;4.65;123.9;110.32;35;85.17;12.28
21-10-2024;5.66;0.88;27.34;205.42;92.84;5.81;43.89;potatoes;4.37;low;sand;unconfined;3.42;127.76;86.66;1;46.49;21.3
23-1-2023;7.13;0.95;29.5;133.64;140.86;2.4;44.44;wheat;0.62;low;clay;confined;1.31;156.42;119.17;13;61.29;23.69
31-3-2021;6.49;1.2;31.29;190.21;114.6;1.32;43.41;grass;4.13;high;peat;unconfined;8.07;33.97;98.86;41;89.69;17.0
5-11-2022;5.84;1.54;35.86;228.23;111.65;7.96;53.47;sugar beet;3.44;medium;clay;unconfined;5.02;171.85;77.01;51;89.53;15.39
29-7-2020;4.75;1.4;2.14;205.07;87.33;4.12;37.11;maize;0.03;low;sand;confined;2.17;91.66;82.78;45;68.39;12.83
14-6-2022;7.15;0.71;36.37;143.19;41.76;6.97;74.24;wheat;1.05;low;peat;unconfined;9.71;75.38;85.54;22;69.49;15.34
5-5-2021;5.31;0.42;75.68;70.48;83.0;3.69;70.16;grass;1.08;medium;peat;confined;1.82;115.35;49.2;52;52.96;16.59
12-11-2021;5.18;1.71;22.08;166.23;82.68;6.97;44.86;potatoes;1.99;low;loess;confined;3.72;99.83;89.75;55;89.55;7.72
23-4-2022;6.51;1.68;28.33;183.43;123.02;4.14;35.79;grass;1.96;medium;loess;unconfined;3.11;66.84;83.43;49;79.23;23.55
2-5-2024;7.22;1.06;16.33;111.52;99.39;2.58;41.28;grass;1.75;low;peat;unconfined;1.84;80.53;78.0;34;48.41;5.53
10-8-2020;6.69;0.62;52.24;151.13;143.33;6.29;40.62;grass;2.17;low;peat;unconfined;5.96;99.08;101.12;53;69.22;11.75
23-2-2021;6.28;1.29;64.06;145.86;111.25;6.89;59.88;sugar beet;4.14;low;sand;unconfined;0.26;86.74;95.5;2;85.51;13.82
6-4-2024;6.3;0.97;63.61;219.39;79.83;6.28;53.86;maize;0.25;medium;peat;unconfined;8.3;117.68;57.93;20;67.77;20.89
20-9-2021;6.43;0.97;15.04;242.69;67.4;4.71;66.44;maize;4.24;low;peat;unconfined;7.05;63.13;121.86;15;79.0;16.87
3-10-2020;6.38;1.27;50.0;208.76;75.87;1.5;79.75;sugar beet;4.59;medium;loess;confined;2.49;157.45;83.74;53;64.25;16.71
26-1-2024;6.14;1.1;68.68;145.72;106.43;2.86;55.97;wheat;0.83;low;clay;unconfined;8.32;154.91;65.2;42;70.68;20.26
5-1-2021;6.05;0.64;50.19;207.39;85.09;3.6;61.86;grass;1.83;medium;sand;unconfined;8.97;155.33;71.89;28;76.54;16.45
12-9-2023;5.97;0.9;49.57;182.44;56.94;4.48;99.13;potatoes;3.26;low;sand;confined;7.36;87.06;89.54;26;74.28;15.3
9-10-2022;5.62;1.2;30.57;146.26;140.27;7.26;61.41;sugar beet;4.89;low;loess;unconfined;0.59;139.6;60.28;11;66.48;12.56
11-8-2022;5.86;1.15;44.4;254.62;106.09;4.77;40.21;grass;4.33;low;loess;confined;4.68;116.82;83.9;9;63.06;21.46
24-1-2024;5.15;1.08;64.73;113.1;110.99;0.79;48.63;grass;3.7;medium;clay;unconfined;0.98;82.94;57.7;19;81.01;11.64
31-3-2021;5.95;1.28;46.56;180.2;67.1;-0.18;16.68;maize;4.7;low;sand;unconfined;0.28;110.17;63.87;37;94.21;13.89
29-10-2023;5.51;0.89;15.03;191.98;58.34;3.61;60.91;sugar beet;4.91;low;clay;unconfined;2.34;123.84;88.65;17;78.05;15.26
27-1-2023;5.45;1.05;30.88;135.63;93.51;3.97;39.01;potatoes;4.49;medium;loess;unconfined;9.15;121.26;120.72;33;45.05;19.66
20-8-2020;6.09;-0.01;64.19;177.96;18.87;5.71;32.18;sugar beet;0.93;low;clay;confined;3.85;71.09;122.85;26;54.62;4.3
3-5-2022;6.7;0.87;46.49;197.27;131.19;2.1;32.7;potatoes;3.57;low;sand;confined;8.24;104.2;78.81;56;59.45;18.17
21-7-2023;6.46;1.23;42.38;162.23;71.84;2.23;72.87;grass;2.0;low;peat;unconfined;8.83;33.65;97.71;29;34.56;14.72
6-7-2024;5.21;0.88;28.92;173.62;89.29;5.91;44.82;potatoes;4.09;low;clay;unconfined;3.27;85.38;83.84;36;88.88;9.15
28-1-2023;5.51;0.86;63.77;155.27;117.08;7.67;65.29;grass;0.28;low;peat;unconfined;8.92;82.29;41.83;23;52.77;13.6
23-12-2021;6.47;0.69;73.25;189.88;91.01;1.07;57.71;potatoes;4.15;medium;clay;confined;6.14;119.12;58.03;3;74.48;13.41
16-3-2024;5.51;1.3;65.26;138.55;53.27;3.46;54.01;maize;1.47;low;loess;unconfined;1.08;147.99;100.77;50;66.2;20.47
13-8-2022;5.89;1.16;68.85;134.41;160.23;7.22;42.34;sugar beet;3.85;low;loess;unconfined;7.46;179.4;93.22;28;69.67;9.3
24-3-2024;6.28;1.25;32.83;151.03;38.7;6.87;59.91;maize;0.84;low;clay;unconfined;4.31;101.29;86.41;45;64.06;6.46
29-1-2024;5.52;0.48;30.0;209.18;10.54;3.15;41.48;wheat;0.24;low;clay;confined;6.12;84.83;74.24;18;50.72;9.25
11-2-2022;6.05;0.95;36.87;62.63;134.98;7.32;53.13;sugar beet;3.25;low;peat;unconfined;4.9;159.49;134.24;7;96.55;7.18
24-11-2022;5.33;0.92;40.77;104.53;41.62;5.09;72.12;sugar beet;2.22;low;sand;unconfined;9.8;96.96;107.43;9;52.2;9.81
14-6-2024;5.7;0.92;68.62;263.79;150.11;6.32;76.34;potatoes;4.23;low;loess;unconfined;7.03;107.51;40.57;25;59.32;21.49
7-3-2023;6.16;0.82;63.32;163.76;115.08;3.59;41.28;grass;4.56;medium;loess;confined;2.29;106.01;75.71;24;90.71;16.96
7-7-2022;5.2;0.9;50.77;129.65;111.32;5.58;57.44;potatoes;2.03;medium;sand;unconfined;7.92;90.97;48.25;31;67.54;8.44
24-8-2023;6.22;1.25;11.38;189.74;77.24;2.67;61.69;sugar beet;3.08;low;sand;unconfined;6.84;90.7;95.82;35;73.27;4.26
21-2-2021;5.99;0.43;6.24;110.75;66.98;3.91;54.75;maize;1.4;high;peat;unconfined;5.26;125.84;67.8;37;78.92;8.66
24-12-2021;6.28;1.53;44.81;44.86;84.95;4.41;65.27;grass;1.3;low;sand;unconfined;9.55;149.41;99.0;49;91.16;14.52
26-9-2022;6.11;1.15;57.61;167.74;64.91;5.28;65.49;potatoes;4.3;low;peat;confined;4.82;136.15;78.25;24;73.01;16.23
23-1-2023;6.68;0.99;38.41;113.46;148.31;9.81;86.75;maize;0.73;medium;peat;confined;5.56;67.62;51.9;38;56.15;13.32
30-1-2022;6.06;1.27;78.3;155.07;70.29;10.12;93.13;potatoes;2.23;low;clay;unconfined;7.66;141.35;57.23;38;45.7;17.26
15-8-2024;5.79;0.56;18.35;166.47;120.25;4.22;46.7;sugar beet;2.27;low;loess;confined;8.28;109.15;105.01;30;75.75;11.15
20-11-2020;6.06;0.8;15.83;157.11;140.21;7.96;83.21;potatoes;2.92;low;peat;unconfined;6.47;57.33;92.97;40;82.32;20.23
6-6-2024;6.27;0.96;26.71;64.55;64.75;2.78;58.78;maize;3.16;low;clay;unconfined;7.61;96.99;108.37;18;49.27;14.69
8-5-2020;6.02;1.41;25.95;151.31;115.06;5.8;46.45;maize;2.16;medium;clay;unconfined;7.85;86.97;100.09;7;64.87;19.28
11-4-2022;6.02;0.99;50.53;172.23;64.24;3.63;62.14;maize;2.21;low;loess;unconfined;8.56;76.88;66.39;6;64.04;23.54
1-2-2022;5.65;1.14;31.57;80.0;93.06;4.1;45.34;potatoes;3.11;low;clay;unconfined;7.09;96.54;75.76;23;50.07;12.9
12-5-2023;5.67;0.82;9.04;74.04;81.65;10.32;49.15;sugar beet;3.51;low;loess;confined;5.88;93.3;79.25;36;106.82;8.26
28-9-2023;5.3;1.15;57.83;96.55;72.18;4.23;28.07;wheat;3.97;medium;peat;confined;2.98;122.31;73.61;10;40.0;11.18
30-4-2020;6.87;1.5;4.8;187.34;106.31;3.7;51.61;wheat;3.42;low;peat;confined;3.03;52.76;34.41;59;72.23;13.69
14-10-2021;5.38;1.3;18.58;50.08;51.44;3.0;68.65;wheat;0.04;low;loess;unconfined;1.99;110.96;115.71;4;63.13;6.42
13-1-2022;5.65;0.98;7.55;191.49;137.17;3.46;64.41;grass;1.16;low;peat;unconfined;3.03;131.5;92.2;2;56.78;21.11
10-8-2023;5.64;1.2;44.14;169.6;56.74;2.16;57.27;sugar beet;0.67;medium;loess;unconfined;7.98;90.28;90.98;43;70.17;17.25
19-11-2022;6.45;1.17;43.72;137.12;49.32;5.45;84.73;sugar beet;4.06;low;clay;unconfined;7.07;128.46;66.22;42;86.57;20.64
9-8-2022;5.85;1.15;78.33;75.97;89.91;5.41;92.68;grass;2.4;low;sand;unconfined;2.89;88.37;66.26;7;101.09;10.1
17-6-2021;6.62;1.33;58.28;110.18;85.1;5.68;59.97;wheat;1.92;high;clay;unconfined;3.26;94.19;79.55;1;73.82;24.18
11-11-2020;5.66;1.33;68.83;189.1;114.22;4.98;81.95;wheat;3.75;medium;loess;unconfined;9.8;17.85;37.98;23;65.06;18.74
5-11-2021;6.14;0.96;45.77;212.84;103.39;3.87;56.98;grass;0.38;low;clay;unconfined;3.28;117.38;74.64;53;60.99;26.56
22-4-2022;5.58;1.19;20.46;98.43;34.91;3.69;51.76;maize;3.52;low;sand;unconfined;2.15;107.61;61.71;56;52.73;6.34
4-6-2023;7.07;0.89;42.56;207.09;139.46;5.32;69.22;sugar beet;2.61;low;loess;unconfined;3.95;91.87;50.34;51;92.75;21.41
15-12-2022;5.41;0.72;51.85;184.29;88.91;4.9;48.59;wheat;2.11;low;peat;unconfined;7.21;128.09;127.05;46;83.66;16.22
1-5-2024;6.15;0.92;54.08;149.66;109.66;3.73;2.81;wheat;3.3;medium;clay;unconfined;3.57;97.7;117.58;38;63.96;17.06
30-12-2021;6.32;0.98;30.55;113.11;188.09;4.43;44.83;grass;0.11;low;sand;unconfined;8.34;83.7;57.09;57;75.65;15.91
7-5-2020;6.21;0.5;49.78;120.93;151.46;8.08;19.89;potatoes;0.51;medium;sand;unconfined;4.16;100.19;84.22;17;61.95;13.97
5-7-2021;5.91;1.26;21.34;241.15;108.42;8.94;42.24;sugar beet;1.99;low;sand;unconfined;9.92;130.8;-2.87;17;91.49;12.46
