date,electrical_conductivity_dS_m,pH,nitrate_groundwater_mg_L,ammonium_mg_L,chloride_mg_L,temperature,nitrate_input_mg_L,fertilizer_kg_ha,manure_kg_ha,crop_type,livestock_density_LU_ha,urbanization,soil_type,aquifer_type,permeability_m_day,groundwater_level_cm,precipitation_mm,drought_days,evaporation_mm,sunlight_hours,humidity
1984-03-21,3.729,6.62,0.1,3.5,10.0,,82.2376,247.6171,25.9008,maize,0.8485,high,sand,unconfined,2.0902,101.0893,1194.1615,37,350.8587,2082.6895,89.209
1985-04-24,3.4799999999999995,6.41,0.3,3.17,12.9,,99.7514,141.6543,134.1966,beets,0.823,high,clay,unconfined,7.866,181.2585,659.7079,15,728.9888,2026.3861,70.0498
1986-05-05,3.503,6.87,0.3,2.43,12.8,,12.7023,66.1928,98.0024,potatoes,0.6674,high,sand,confined,4.397,267.5421,677.9756,54,136.5991,1259.0176,41.231
1987-04-23,3.6380000000000003,6.92,0.3,2.77,12.6,,90.7629,209.2299,53.0847,grass,2.0921,medium,peat,unconfined,9.5239,287.0602,611.6081,71,329.4133,1514.4637,56.8243
1988-03-30,3.751,6.55,0.28,2.72,13.1,,66.0367,258.6227,114.1501,beets,0.2636,low,peat,confined,4.2387,194.8026,437.6436,83,228.9438,1209.547,80.0535
1989-04-20,3.853,6.68,0.28,2.92,12.5,,97.6044,216.2371,160.5707,wheat,0.2849,low,sand,unconfined,6.4353,56.9888,1103.6464,36,985.0665,1242.9889,76.2427
1990-03-27,3.864,6.47,0.28,2.85,13.14,,51.8509,156.2687,94.434,grass,0.6048,medium,clay,unconfined,0.2137,231.7654,264.1536,96,956.8306,1426.5318,61.5498
1991-04-02,3.9210000000000003,6.59,0.03,2.67,12.15,,86.2649,80.8384,86.1876,grass,1.6827,high,sand,confined,2.5699,118.0936,1071.1528,67,974.3088,2215.7898,81.1483
1992-06-17,4.181,6.7,0.11,2.63,14.2,,15.6155,277.6936,45.6429,beets,0.8328,medium,peat,unconfined,6.9161,185.7537,349.8255,97,280.9123,2127.6683,45.1633
1993-05-10,,,0.043,,12.475,10.1,40.1751,118.9896,127.0237,potatoes,2.9631,high,loess,unconfined,8.9152,50.8811,341.6979,33,120.294,2112.8326,70.0296
1994-04-05,,,0.102,2.718,12.475,9.9,16.0315,106.0718,169.0425,wheat,1.2461,medium,clay,unconfined,8.978,187.8474,468.5766,86,658.3579,1157.315,73.1449
1995-03-21,,,0.069,2.648,12.191,9.3,97.7809,253.9942,121.0415,wheat,1.4634,low,clay,unconfined,2.5762,223.6987,909.5191,89,559.2352,2046.913,45.7283
1996-06-11,,,0.112,2.662,12.868,10.1,83.5277,295.305,49.7158,wheat,0.2896,medium,peat,confined,6.0335,68.0393,1186.4827,73,909.0372,1511.5909,69.6626
1980-02-07,2.825,6.3,0.1,2.6,17.0,,86.7293,215.0401,139.021,maize,2.146,medium,sand,unconfined,0.6075,208.5314,875.3673,26,393.933,2218.8465,77.4952
1990-03-27,,,,,,,94.4169,206.2026,25.4255,potatoes,2.3869,medium,sand,unconfined,6.4639,119.3184,539.5284,74,611.0986,1507.4078,55.4236
1991-04-02,,,,,,,17.6593,129.8577,170.8497,grass,1.0693,medium,loess,unconfined,0.7614,118.3245,1125.6447,22,696.7075,1223.3099,51.7056
1992-06-17,,,,,,,44.7038,55.1034,185.8691,potatoes,2.2052,high,loess,unconfined,3.4021,128.7445,754.8092,30,543.8742,2189.0977,59.3245
1993-05-10,,,,,,,16.3931,97.9495,127.4666,potatoes,0.7603,high,loess,confined,9.5357,223.5346,1197.7463,21,774.8019,1199.3351,89.8049
1994-04-05,,,,,,,28.9714,196.1076,178.7204,potatoes,2.4144,high,loess,unconfined,3.0923,76.0501,714.1,34,391.9523,1263.9854,85.4341
1995-03-21,,,,,,,30.6429,87.8291,35.211,potatoes,1.6725,high,clay,unconfined,8.9926,133.002,678.9556,24,750.5667,1137.4167,71.4478
1996-06-11,,,,,,,52.2196,270.959,61.102,potatoes,1.252,low,loess,unconfined,9.6742,141.1664,501.504,34,782.9013,1500.4449,85.4
1980-02-07,5.537,6.7,0.1,2.8,17.0,,34.1706,97.0362,77.1069,maize,2.1886,medium,clay,confined,9.4152,110.7284,868.2023,67,486.7435,1109.6101,54.4611
1981-02-11,5.65,6.9,0.1,1.6,13.0,,19.088,180.5261,159.17,beets,1.8822,low,peat,unconfined,1.6715,166.4634,614.1202,4,564.6378,1704.857,59.3211
1983-05-24,5.424,6.73,0.1,3.2,13.0,,25.0742,178.0033,107.1632,potatoes,1.644,medium,loess,confined,5.8285,188.4446,901.0227,30,287.6105,1823.5072,70.6961
1984-03-21,5.65,6.81,0.1,3.2,12.0,,23.2548,200.9864,82.7025,grass,0.712,medium,sand,unconfined,3.7541,279.1002,945.1767,26,592.768,1434.4402,43.9175
1985-04-24,5.593,6.64,0.3,3.34,14.0,,97.5769,131.8585,48.4525,potatoes,2.5634,high,loess,confined,0.5319,122.0999,857.8163,10,280.9822,1938.3593,58.5684
1986-05-05,5.593,7.08,0.3,2.78,14.2,,78.3363,268.3836,165.9157,wheat,1.3524,high,loess,confined,5.4644,194.0446,256.4019,66,364.3767,2145.8386,73.8268
1987-04-23,5.65,6.91,0.3,2.91,14.0,,97.0985,161.0754,23.6942,wheat,1.392,medium,peat,confined,7.8614,131.6684,928.493,34,726.0527,1691.508,88.8505
1988-03-30,5.74,6.7,0.28,3.11,14.3,,49.5766,225.0384,80.7087,wheat,0.6835,high,sand,unconfined,9.0363,173.2255,915.4283,24,148.6056,1506.3664,62.7936
1989-04-20,5.672,6.9,0.28,3.45,14.1,,35.0532,208.9777,63.6996,wheat,2.801,medium,sand,confined,5.4232,68.1205,874.608,15,601.221,1875.0404,86.8967
1990-03-27,5.661,6.61,0.28,3.46,14.38,,81.8464,79.289,43.2219,potatoes,1.7083,medium,sand,unconfined,6.9651,177.2959,705.6166,52,718.5358,2002.8597,57.4771
1991-04-02,5.65,6.8,0.03,3.18,13.11,,39.3629,205.6598,50.9675,wheat,1.4422,low,sand,unconfined,1.6789,168.592,755.6336,25,200.1603,2405.4591,78.4193
1992-06-17,5.763,6.81,0.08,3.12,14.17,,36.9445,187.6757,108.8835,maize,2.9344,high,sand,confined,1.6582,195.7416,1151.4211,53,350.4268,1570.1014,79.5668
1993-05-10,,,0.043,,13.439,9.7,30.9255,274.651,96.6902,potatoes,1.1614,high,sand,unconfined,7.7379,122.1534,324.4781,28,968.3102,2132.1527,78.4405
1994-04-05,,,0.109,3.166,13.311,9.7,21.6711,270.2192,113.3065,beets,0.1919,medium,loess,confined,2.3688,176.0054,840.4219,67,921.5809,1129.8807,70.4995
1995-03-21,,,0.108,3.082,13.365,8.9,33.0817,87.7387,150.9717,wheat,0.7652,low,peat,confined,6.1232,266.7496,908.7333,41,270.9579,1666.4937,76.9761
1996-06-11,,,0.07,3.082,14.534,9.4,41.9788,70.4213,180.6192,potatoes,2.2648,low,sand,confined,7.1533,85.9301,1145.8252,90,121.478,1332.9487,57.5121
1980-03-11,7.119,7.51,1.6,1.6,62.0,,70.6595,123.6481,41.3232,maize,0.5528,low,sand,confined,5.638,298.0083,213.9712,70,620.2813,1886.8767,55.3396
1980-12-18,6.893000000000001,7.47,0.3,1.3,64.0,,15.6308,296.6532,34.882,grass,0.552,medium,loess,confined,9.9532,109.6994,696.6977,57,783.8105,2322.1493,75.5751
1982-02-10,7.571,7.4,0.1,0.89,59.0,,28.9456,55.3934,77.6638,potatoes,1.4217,medium,sand,confined,6.7736,116.7882,634.8011,54,529.9566,1178.8703,67.1924
1982-08-24,,,,,,,82.8121,218.2231,118.3342,beets,1.4131,high,peat,confined,8.196,292.2795,540.1715,9,628.9165,1312.8342,60.0185
1983-09-21,7.571,7.39,0.1,0.32,54.0,,23.223,202.1284,37.9797,grass,1.4337,high,sand,unconfined,1.0956,134.3934,530.9158,84,392.2706,2497.0489,50.323
1984-09-28,6.779999999999999,7.38,0.1,0.84,43.0,,40.8381,211.6446,148.8749,wheat,0.7361,low,loess,unconfined,5.3536,149.111,811.0287,96,833.0175,1570.8984,55.1353
1985-10-07,6.983,7.68,0.3,0.17,47.8,,87.8193,104.5715,120.097,potatoes,0.5886,high,loess,unconfined,9.2756,214.682,342.0067,47,928.6855,1008.3482,56.1998
1986-10-31,6.712000000000001,7.63,0.3,0.02,46.6,,23.9433,106.6793,154.723,wheat,2.3302,high,loess,unconfined,7.0808,171.7427,928.6907,51,434.3356,1741.1146,74.8868
1987-10-22,6.667,7.89,0.3,0.2,43.3,,17.4463,157.6605,84.4245,grass,1.8513,low,clay,unconfined,4.3921,158.1905,1184.6308,73,177.034,2094.362,44.3828
1988-09-23,7.006,7.62,0.28,0.34,45.5,,53.6084,73.9645,92.1974,maize,1.0314,low,loess,confined,4.7678,164.6898,946.5363,53,685.1387,2143.9921,62.236
1990-01-23,6.7010000000000005,7.44,0.28,0.17,42.3,,37.2178,68.6533,165.3629,beets,0.6716,low,clay,confined,3.8346,223.1362,421.4858,71,826.0834,1670.0206,55.2761
1990-11-22,6.667,7.45,0.28,0.18,41.85,,60.7068,72.0899,68.0617,potatoes,2.6451,high,loess,unconfined,0.711,245.2542,1070.9484,61,940.2764,2037.4487,76.614
1991-10-16,6.667,7.71,0.08,0.12,41.14,,82.3424,193.2448,88.655,grass,0.496,high,loess,confined,3.8554,73.5153,940.4025,67,158.4908,1139.4884,54.2451
1992-09-01,6.406999999999999,7.44,0.07,0.18,39.38,,22.3434,149.4355,22.4287,grass,1.7932,medium,loess,confined,8.2483,130.2917,315.4594,76,678.9181,1355.1033,62.0866
1993-08-24,,,0.087,,36.163,,62.2629,123.4042,119.9577,potatoes,1.8697,low,sand,confined,3.9364,71.3656,726.1539,74,565.4653,1402.6969,74.2271
1994-11-21,,,0.074,0.154,47.219,9.9,55.4958,128.9548,173.2635,potatoes,2.5849,low,loess,unconfined,8.397,297.9132,1060.5839,77,717.6512,2426.7195,79.5488
1995-10-26,,,0.028,0.168,58.273,10.0,22.9671,101.8208,25.0204,wheat,0.2648,low,clay,unconfined,2.0379,242.65,1113.4571,19,953.1713,1036.3774,48.3239
1996-10-01,,,0.532,0.07,57.854,9.9,66.1599,152.8763,130.4821,potatoes,0.9924,high,sand,confined,0.5408,183.2204,901.9201,3,846.6696,1301.1509,55.3374
1997-12-03,,,0.028,0.154,50.871,9.5,34.6276,100.7645,172.1807,potatoes,2.9016,high,clay,unconfined,4.3257,219.8963,640.5738,8,692.2958,2494.9607,54.7423
1998-10-29,,,0.028,0.14,43.639,9.9,53.9051,224.5115,108.9077,grass,1.7497,low,peat,unconfined,4.215,98.9068,973.1252,4,878.1636,2361.7375,82.8199
1999-07-15,,,0.378,0.126,37.967,9.9,17.4045,80.9831,76.3439,wheat,1.3115,high,loess,confined,7.8913,273.3679,958.9961,41,909.1717,1895.5738,70.124
2000-09-27,,,0.042,0.14,38.18,9.9,51.3626,287.0605,199.3851,wheat,1.0188,low,loess,unconfined,8.6602,73.9349,744.2737,37,354.4824,2058.4371,54.2339
2001-11-28,,,0.028,0.14,41.051,9.7,37.5817,72.4547,31.6696,beets,0.5327,low,clay,unconfined,0.5589,279.1462,1096.5744,33,189.2468,1068.4521,43.3022
2002-09-11,,,0.028,0.14,38.286,10.0,84.0143,285.8652,57.8762,beets,0.6427,high,loess,confined,6.7052,208.8467,488.7294,10,424.4537,2369.0122,66.7448
2003-10-01,,,0.03,0.15,36.88,10.0,15.1281,258.3237,179.344,beets,2.36,medium,sand,confined,0.1671,259.1889,794.6983,49,112.8792,1948.4985,78.9965
2004-09-29,,,0.01,0.18,31.2,10.8,47.6747,220.178,73.5152,beets,0.8084,low,loess,confined,6.7481,109.9383,1158.8898,98,444.4883,1130.2339,71.8927
2005-05-20,5.93,7.4,0.01,0.24,26.1,10.9,51.2588,278.0754,167.5724,wheat,0.7376,high,clay,unconfined,7.1626,212.925,221.2127,34,362.4837,1739.446,87.2518
2006-06-29,6.1899999999999995,7.5,0.014,0.24189,24.3,11.0,75.2505,84.8047,79.9762,grass,1.0255,low,sand,confined,4.7599,202.3941,1048.4973,69,645.1805,1585.9496,61.5307
2007-12-11,6.0,6.5,0.05,0.28,42.0,9.4,61.6859,94.0787,166.1566,beets,2.2933,high,peat,confined,1.0806,62.9948,605.144,15,600.4896,1473.6471,61.719
2007-10-04,6.24,7.46,0.01,0.24,41.32,11.4,70.0491,113.0381,143.4312,beets,1.319,medium,sand,unconfined,4.7404,54.4639,213.7926,67,423.2373,1001.219,84.7324
2008-08-19,5.7299999999999995,7.25,0.014,0.241,37.52,11.3,79.9344,111.2029,104.334,wheat,0.1825,medium,sand,confined,6.3858,267.7641,843.5211,32,212.1045,1867.5629,54.7177
2009-07-29,5.82,7.45,0.014,0.241,33.81,11.7,87.5983,127.7121,114.1302,maize,1.5878,low,sand,confined,7.946,81.6702,1111.5958,77,965.7846,1745.5744,50.6547
2010-09-01,5.46,7.55,0.014,0.241,27.84,10.6,38.2488,193.9077,51.9787,grass,0.9065,high,peat,unconfined,7.6909,52.2465,950.1686,65,971.4371,2254.7666,86.1308
2010-10-27,5.398,7.63,0.05,0.042,29.398,10.7,58.422,57.0432,40.8591,grass,1.4287,medium,sand,confined,8.4193,204.8305,461.4438,91,247.1034,1855.9175,46.9705
2011-01-05,5.25,7.45,0.014,0.241,23.23,10.6,85.6097,145.5681,149.0497,grass,2.6616,medium,loess,unconfined,2.6706,216.5196,461.8657,75,422.461,1203.9524,54.9938
2012-06-25,5.57,7.39,0.02,0.16,27.14,11.0,99.0506,111.5963,172.7432,maize,0.6708,medium,sand,unconfined,6.3763,162.6429,913.7449,30,510.4696,1547.9384,88.9661
2013-12-16,5.5,6.92,0.07,0.166,30.09,12.6,90.0567,201.6575,149.9547,beets,1.0818,medium,sand,unconfined,2.9513,67.0614,290.5638,15,598.7459,2162.9834,58.2842
2014-09-04,5.4,7.5,0.07,0.163,26.32,10.5,43.4321,296.2923,184.3156,beets,2.8412,medium,peat,confined,3.2504,278.6632,248.4327,40,415.2296,1386.783,87.9045
2016-09-21,5.4,7.5,0.07,0.152,25.88,,27.565,179.4137,180.2141,grass,2.3425,medium,sand,unconfined,5.1619,226.4015,789.5736,5,886.0476,1795.682,74.2402
2017-12-20,5.3,7.51,0.07,0.128,23.1324,10.7,54.0453,156.4213,160.0737,maize,0.8954,medium,loess,unconfined,2.3025,75.1692,730.3472,31,479.0289,1092.4154,65.9871
2018-08-30,5.2,7.58,0.07,0.146,19.4316,11.5,76.7477,142.0609,181.6628,maize,0.4084,low,peat,confined,4.445,214.2822,229.7748,3,226.4732,1799.305,74.9455
2019-07-16,4.8396,7.55,0.07,0.18,19.92,10.8,54.3312,246.2373,50.1002,wheat,2.8084,medium,peat,confined,3.4876,246.6108,1079.4392,28,486.4434,2275.4044,81.3577
2020-10-05,4.62,7.35,0.029,0.122,17.858,11.0,53.4863,67.9952,151.645,wheat,0.5217,low,loess,confined,1.4563,118.8864,512.2355,21,936.9139,1825.091,76.5963
2021-04-12,4.83,7.42,0.029,0.13,17.202,11.0,85.4407,289.9426,155.6618,beets,1.1577,high,peat,confined,2.2755,131.0835,706.7561,7,317.3798,1493.2189,86.8377
2022-07-05,4.79,7.32,0.029,0.269,19.417,11.0,42.5263,154.4795,47.7158,beets,1.0623,high,sand,unconfined,6.6941,232.3869,826.9005,76,722.7784,1043.1317,60.9826
2023-08-10,4.5600000000000005,7.35,0.029,0.109,16.753,11.2,87.3815,128.4252,183.725,beets,0.4364,high,loess,confined,1.9408,52.3903,489.0546,2,885.9969,2157.9741,40.5769
1980-03-11,6.667,7.37,0.1,4.0,45.0,,46.6124,293.517,21.5813,grass,0.3924,low,peat,confined,3.9606,248.9951,1172.1798,57,348.185,1522.0717,63.8839
1990-11-22,,,,,,,39.541,283.9697,98.2289,grass,0.9189,low,loess,unconfined,7.1532,104.0496,355.6067,51,349.6263,1958.6379,65.6978
1991-10-16,,,,,,,50.8591,210.4835,23.8662,wheat,1.1678,low,clay,confined,3.8319,87.8938,378.7591,73,304.6589,1679.8636,61.6398
1992-09-01,,,,,,,78.6202,54.6268,114.2044,beets,2.9099,high,clay,confined,2.0885,97.7502,376.6209,84,865.7293,1219.2544,80.6487
1993-08-24,,,,,,,21.3402,237.1337,94.1881,beets,1.6555,low,loess,unconfined,5.623,107.5222,585.7434,33,855.211,1492.8305,50.0379
1994-11-21,,,,,,,27.6777,133.8894,132.1511,wheat,2.7364,medium,clay,confined,6.8515,266.0343,453.8822,59,292.295,2178.022,40.2685
1995-10-26,,,,,,,95.63,147.0701,157.9599,grass,0.4726,medium,peat,unconfined,6.9617,241.7542,202.7553,20,481.5997,1549.6907,43.4557
1996-10-01,,,,,,,25.7942,89.6855,158.3435,grass,0.7916,medium,loess,confined,9.6029,139.6034,714.9494,9,129.872,1590.9601,42.1566
1997-12-03,,,,,,,61.0955,180.8645,149.9999,wheat,0.5722,low,peat,confined,0.2256,101.4919,919.3994,98,366.2082,1098.9369,75.4772
1998-10-29,,,,,,,62.1383,236.1381,38.3379,maize,1.1877,medium,sand,confined,8.9116,148.4108,1126.3669,0,283.9939,1108.8155,89.1983
1999-07-15,,,,,,,54.0662,118.2528,95.1389,potatoes,2.7608,high,loess,confined,3.7185,100.941,409.0291,54,526.388,2414.2149,69.7223
2000-09-27,,,,,,,68.0271,284.6832,166.8711,potatoes,0.9526,low,loess,confined,8.3851,294.8564,432.7619,0,730.5056,1585.0046,67.5779
2001-11-28,,,,,,,30.6844,98.6842,137.774,wheat,1.8272,medium,peat,confined,9.3356,271.1835,817.2948,63,852.7875,1245.8022,49.7974
2002-09-11,,,,,,,59.7396,66.5656,142.585,maize,2.7551,low,sand,confined,5.165,194.8967,862.6161,78,809.2305,1728.6623,84.8363
2003-10-01,,,,,,,43.4956,211.091,60.8467,wheat,1.5577,high,sand,unconfined,7.5438,291.1926,952.7678,35,623.1264,1397.712,57.1758
2010-10-27,6.662999999999999,7.46,0.05,1.886,39.104,10.8,69.5501,262.3297,78.5108,beets,1.6303,medium,sand,unconfined,7.3585,262.6928,1049.9146,96,888.1991,1365.8447,80.1938
1980-03-11,6.554,7.39,0.1,2.0,41.0,,22.7101,288.2832,192.046,maize,1.7023,low,sand,unconfined,2.4822,161.5813,754.8148,71,907.2984,1098.7591,75.5142
1980-12-18,6.441,7.45,0.1,1.4,44.0,,61.379,241.7928,172.4465,beets,0.9129,medium,clay,confined,0.3776,83.2221,493.7757,79,604.0652,2465.7766,70.7212
1982-02-10,6.779999999999999,7.3,0.1,0.81,42.0,,26.6743,99.9125,49.6859,wheat,1.3133,high,peat,confined,9.4002,255.5178,1022.1971,0,605.2916,2231.6007,60.8423
1982-08-24,,,,,,,35.0779,294.4153,118.0448,grass,2.5576,medium,loess,unconfined,2.2122,106.4325,714.48,18,509.9811,2466.1655,49.1519
1983-09-21,6.554,7.25,0.1,0.95,40.0,,29.6839,279.859,108.2913,beets,1.2592,medium,clay,confined,2.2794,91.7125,481.4113,79,855.3577,2026.3901,84.5965
1984-09-28,7.006,7.55,0.1,0.36,45.0,,26.4554,90.7919,99.8588,grass,1.3148,low,loess,confined,8.4164,78.4271,677.8474,73,453.3601,1019.7789,43.2909
1985-10-07,6.609999999999999,7.59,0.45,0.29,40.2,,84.314,189.6965,104.7104,grass,0.4364,high,loess,confined,9.6117,107.6618,1165.6924,39,683.887,2453.9456,57.5816
1986-10-31,6.372999999999999,7.75,0.3,0.02,37.7,,35.7137,188.8794,135.7199,wheat,1.4443,high,clay,confined,7.2425,159.5542,284.5044,66,292.8102,1177.2465,72.6118
1987-10-22,7.062,7.49,0.3,0.78,46.9,,93.4411,160.6337,194.0869,wheat,0.3412,medium,loess,unconfined,2.0989,268.5381,414.7863,99,663.5515,1746.7312,54.2777
1988-09-23,7.084999999999999,7.49,0.28,0.83,47.5,,97.2934,296.0703,177.5586,potatoes,0.875,high,loess,confined,3.9676,122.7237,261.4539,74,871.8351,1102.6435,57.3347
1990-01-23,7.287999999999999,7.3,0.28,0.77,48.2,,61.4134,64.9056,177.5228,beets,2.9405,medium,peat,confined,8.5969,56.7594,1102.8562,6,618.9106,1070.5398,87.3872
1990-11-22,7.006,7.34,0.28,0.75,46.82,,22.8701,206.8022,146.6078,grass,2.7243,low,loess,unconfined,4.0284,170.2356,692.0141,85,294.5439,1673.1096,83.2207
1991-10-16,7.119,7.6,0.06,0.71,46.61,,43.7093,101.3259,23.1658,beets,1.9018,low,sand,unconfined,8.1611,158.7257,250.2983,5,652.1932,1242.2177,72.2179
1992-09-01,7.220000000000001,7.34,0.03,0.73,46.36,,81.7959,181.8328,99.2829,beets,2.1672,low,clay,unconfined,9.0241,92.5516,962.8853,80,684.7716,1256.8485,41.2717
1993-08-24,,,0.105,,45.355,,43.0652,244.9352,112.0027,wheat,0.789,medium,sand,unconfined,0.8509,73.9529,276.7465,48,185.6123,1450.1578,66.2479
1994-11-21,,,0.12,0.701,43.136,10.2,17.8315,111.6817,171.6484,beets,0.5177,low,clay,confined,0.1449,145.3807,741.6835,34,331.8026,1489.3167,54.0008
1995-10-26,,,0.195,0.588,42.526,9.9,60.1106,148.3399,186.1116,potatoes,1.6978,high,clay,unconfined,1.7664,186.006,828.4581,90,788.2706,2222.0586,60.3123
1996-10-01,,,6.22,0.616,39.527,10.1,86.0609,287.692,101.2783,maize,2.7043,medium,sand,confined,1.1223,264.3461,1193.391,58,195.0718,1156.9249,82.0352
1997-12-03,,,,,,,81.6334,240.3702,74.0827,grass,2.5138,medium,peat,confined,4.5531,163.4859,873.0493,79,674.2374,2225.972,88.113
1998-10-29,,,,,,,25.7611,193.1808,80.7238,maize,1.8086,medium,clay,confined,8.2245,161.3053,226.7631,73,985.6127,1325.0211,63.4374
1999-07-15,,,,,,,70.5488,105.4993,124.1592,maize,2.9556,low,sand,confined,3.4737,170.3289,492.1236,14,503.2198,1518.2776,62.5464
2000-09-27,,,0.07,0.63,39.279,9.9,29.8454,156.3264,69.495,grass,0.8192,high,clay,confined,1.7811,237.7891,392.7604,40,466.0326,1556.9147,86.579
2001-11-28,,,,,,,29.6387,243.5153,183.933,maize,2.3238,medium,peat,unconfined,2.9289,293.5565,207.8496,37,530.2568,1188.5439,74.0695
2002-09-11,,,,,,,88.6665,255.1358,95.3574,beets,0.9226,low,clay,unconfined,3.5353,293.4933,842.6051,47,692.4382,1919.1319,63.5313
2003-10-01,,,,,,,32.4702,111.1515,198.2116,wheat,2.9259,low,loess,confined,4.2678,258.1075,948.2472,38,666.5623,2026.5566,50.1271
2004-09-29,,,0.01,0.64,39.3,11.0,33.6923,215.5151,39.7127,potatoes,0.8673,high,peat,unconfined,3.1381,168.0187,713.8306,16,394.3816,1251.3757,84.1394
2008-08-19,6.1899999999999995,7.27,0.014,0.708,39.44,11.0,10.0588,73.7507,53.8183,potatoes,1.1601,medium,sand,unconfined,3.7644,121.4733,919.5314,27,582.5462,1594.5149,59.0106
2010-10-27,6.45,7.57,0.05,0.644,39.368,11.0,88.3602,55.8031,112.0863,beets,1.4816,medium,sand,unconfined,3.6105,258.0644,463.5364,80,610.5476,1024.5799,74.6092
2012-06-25,6.3100000000000005,7.35,0.02,0.669,37.68,11.2,81.3335,187.1685,176.295,wheat,1.0329,medium,sand,confined,0.9622,225.4247,863.1998,82,384.442,1532.0921,60.7864
2016-09-21,6.3,7.5,0.07,0.662,35.7,,66.4596,106.095,83.7116,wheat,0.8991,high,peat,confined,7.8035,196.219,327.8357,91,587.8895,1312.7003,67.9191
2020-10-05,6.44,7.23,0.029,0.691,37.673,10.7,77.5239,69.728,170.7442,maize,1.4643,high,sand,confined,1.1187,284.031,927.643,33,354.9024,1698.6696,72.5124
1980-03-11,14.124,7.19,0.1,8.4,87.0,,23.6844,232.4571,96.5815,potatoes,2.4677,low,peat,confined,1.6923,51.8435,1049.4467,12,873.688,2193.3493,72.1556
1980-12-18,12.542,7.24,0.1,7.4,87.0,,51.2491,174.4936,173.5386,potatoes,2.3438,high,peat,confined,6.3963,170.8966,657.3115,16,318.8497,2473.342,84.7151
1982-02-10,11.977,7.2,0.1,4.4,51.0,,41.6097,249.0693,69.9377,potatoes,1.3886,high,peat,unconfined,6.399,279.6908,958.6504,89,496.2962,2460.336,56.1285
1983-09-21,13.559000000000001,7.16,0.1,4.9,54.0,,18.4399,215.9861,104.9405,grass,1.0076,high,clay,confined,7.6144,82.7368,926.0546,74,713.3833,1964.7116,51.7702
1984-10-01,13.559000000000001,7.61,0.1,4.2,59.0,,53.7517,232.4512,70.1716,potatoes,0.4811,low,sand,unconfined,7.3446,53.2784,309.0532,50,321.5688,1200.131,48.5059
1985-10-07,12.542,7.35,0.3,6.76,54.7,,92.8666,126.8401,58.7402,grass,2.6221,medium,peat,unconfined,9.645,165.9617,323.9139,94,173.7677,1285.8177,60.523
1986-10-31,12.542,7.28,0.3,5.09,55.5,,13.6053,115.819,95.8062,beets,2.6691,high,sand,confined,4.912,59.9731,765.2153,83,802.7679,1030.3062,79.0323
1987-10-22,12.768,7.44,0.3,4.91,56.1,,36.2315,200.2187,80.2472,grass,0.2935,medium,peat,unconfined,9.2404,78.6446,594.9057,67,829.9833,1981.3959,76.157
1988-09-23,13.581999999999999,7.31,0.28,5.54,65.0,,28.6787,100.0205,161.6865,grass,2.2711,high,peat,unconfined,6.6632,54.7393,823.9214,10,823.1437,1738.542,78.3261
1989-12-20,13.581999999999999,7.37,0.28,5.52,63.9,,31.4332,253.853,154.5749,wheat,2.6633,medium,sand,confined,5.722,190.1157,432.2887,19,490.379,2327.2534,45.5113
1990-11-19,12.994,7.25,0.28,7.11,62.98,,91.7591,180.73,84.5396,maize,2.2355,low,clay,unconfined,0.8586,256.6554,576.3388,58,173.1689,2389.0596,40.8582
1991-10-10,13.084999999999999,7.48,0.03,6.79,59.21,,52.1262,106.7475,198.6093,wheat,1.0849,high,peat,confined,2.0736,131.4727,574.8613,86,308.3835,1683.4433,88.2356
1992-09-01,12.904,7.19,0.04,7.17,55.34,,51.9669,206.2921,195.2908,potatoes,1.344,medium,peat,unconfined,6.9955,232.3863,373.7681,63,998.9687,1862.2056,54.8897
1993-08-25,,,0.109,,56.887,,78.4518,286.2589,185.21,wheat,0.9717,low,clay,unconfined,7.9185,287.2537,648.9769,92,192.0899,2148.4099,59.5733
1994-11-22,,,0.08,5.562,47.645,12.0,23.9043,70.5237,125.5714,maize,1.6739,low,peat,unconfined,5.421,81.9835,515.4776,39,530.676,2086.7402,83.3002
1995-11-28,,,0.12,7.565,54.171,12.3,53.8539,77.3363,94.2159,grass,2.6807,medium,clay,unconfined,3.7741,100.4096,223.703,83,524.3534,1249.3711,77.1703
1996-11-26,,,0.028,7.145,52.466,11.5,48.6987,260.9598,76.3441,grass,2.047,medium,sand,unconfined,9.2311,145.0962,1053.1417,95,861.3131,2131.5108,69.1792
1997-11-28,,,0.098,6.473,42.363,12.0,63.722,77.3984,22.7058,beets,1.4291,low,loess,confined,9.5878,67.8653,1033.875,7,171.9721,1207.1944,83.1893
1998-10-29,,,0.028,6.333,33.288,12.3,99.9602,59.8438,133.7252,beets,2.595,medium,sand,confined,1.1312,84.7874,463.8662,31,498.1521,1809.429,81.3555
1999-07-15,,,0.504,5.842,33.217,10.9,79.2504,136.9826,119.5691,maize,0.1026,high,loess,confined,7.2828,191.5751,552.3744,13,147.2921,1797.0143,74.5189
